date,optuna_sol_IsT,mean_solution_IsT,lower_bound_IsT,upper_bound_IsT,optuna_sol_IgT,mean_solution_IgT,lower_bound_IgT,upper_bound_IgT,optuna_sol_EsT_EgT,mean_solution_EsT_EgT,lower_bound_EsT_EgT,upper_bound_EsT_EgT
2010.1333333333478,1582.817812608616,1619.5688009171545,1529.5232614825288,1713.1111353672989,1613.8687387793232,1570.147231903795,1499.0673799509896,1635.2733085036105,3617.5299074973223,3600.3956624065904,3547.103875950984,3650.7082194230475
2010.2000000000153,1570.535628390248,1608.5353197390232,1517.5579688850244,1703.3775609539427,1616.74397285143,1572.8859074929494,1500.3573090425705,1639.3547177206046,3618.201195117498,3600.469150937151,3544.087133364643,3652.7270860096214
2010.2666666666828,1558.7692605697744,1597.8455501717945,1505.6573422157887,1693.9649218545983,1619.193947105281,1575.2906857656683,1501.3386457965453,1642.9279469570727,3618.4648592475774,3600.190229955908,3541.086325116127,3654.3737241530753
2010.3333333333503,1547.4792596312407,1587.4727946631183,1494.6555706747888,1684.5643114689196,1621.2444988692891,1577.3833308294318,1502.0077053967175,1646.4230061109372,3618.3421067485147,3599.5742787536033,3537.748781478942,3655.617044282929
2010.4000000000178,1536.6293790283917,1577.3928968131586,1484.2161194933572,1675.3266038490806,1622.9203812295166,1579.184686970988,1502.5934539101395,1649.3752077382255,3617.852572157225,3598.6356632771617,3534.1424112784393,3656.7823826835656
2010.4666666666853,1526.186301920883,1567.5839166378792,1474.2303458877814,1666.0015622261608,1624.2451559592766,1580.7145270596416,1503.2170089492301,1651.7815339167485,3617.0144814223786,3597.387879146367,3530.194110728256,3657.66773723538
2010.5333333333529,1516.1193949424141,1558.0258704637538,1464.1178221001248,1656.5721398488222,1625.2411473509067,1581.9914842465828,1503.5354141643013,1653.9714129760432,3615.8447915065626,3595.8436602341903,3525.8150264945516,3657.9367338127936
2010.6000000000204,1506.4004855509793,1548.7005186425793,1454.8981784588373,1647.9645985274203,1625.9294367106106,1583.0330387011543,1503.7734928163543,1655.7775166548183,3614.3593107762554,3594.0150625193432,3521.3521381272362,3658.0977501074717
2010.666666666688,1497.0036588348362,1539.5911868375408,1445.7551040150713,1638.9897844191091,1626.3298831357413,1583.8555361793085,1504.1480996155312,1657.4730025230574,3612.572804629631,3591.9135313433603,3516.5848542187246,3657.7982107181465
2010.7333333333554,1487.9050738831743,1530.6826136164032,1436.7768581942082,1630.1774523495565,1626.4611632559995,1584.4742276200575,1504.4771199940926,1658.5833218509156,3610.4990873970582,3589.5499561146125,3511.640975643768,3657.5264820542616
2010.800000000023,1479.082794747465,1521.9608188727373,1428.1541897999082,1621.632014659078,1626.3408181406965,1584.9033200700553,1504.53338687195,1659.7107593195533,3608.151105064859,3586.9347157340617,3506.622381394859,3656.8367829957024
2010.8666666666904,1470.516636183034,1513.4129871976102,1419.5236985763813,1613.1586300093843,1625.98530724679,1585.1560334991302,1504.6841872602224,1660.4874620315984,3605.5410087548325,3584.0777176172273,3501.4899575068084,3655.966069061519
2010.933333333358,1462.1880228227892,1505.0273645928255,1411.1258953374868,1604.5171038804044,1625.410065008808,1585.2446599355687,1504.3630917261942,1660.7235870966597,3602.6802204071732,3580.9884313128905,3496.144801816353,3654.354322612191
2011.0000000000255,1454.079857585495,1496.7931662688616,1403.1597316897607,1596.1522134654165,1624.629557960567,1585.180622773777,1504.0619587734666,1660.8375743722772,3599.579493244109,3577.675917897719,3490.7333417101636,3652.7012370842217
2011.066666666693,1446.1764044233369,1488.7004932519058,1395.6455870090429,1587.380631440262,1623.657339989339,1584.974533988817,1503.6941691019401,1660.945401826713,3596.248964759352,3574.14885636326,3485.248333703547,3650.776626890443
2011.1333333333605,1438.4631831647162,1480.740257140337,1388.1855180580114,1578.8348094303758,1622.506105125103,1584.636249510253,1503.2043575246869,1660.7644087898138,3592.6982035120254,3570.415567049116,3479.6843662343167,3648.537768679038
2011.200000000028,1430.9268621623885,1472.9041122055053,1380.5152252953803,1571.0125991656416,1621.187742014094,1584.174921389311,1502.772248686002,1660.9000271785533,3588.9362566969176,3566.4840327364086,3473.5667089317803,3645.801774772207
2011.2666666666955,1423.5551686652248,1465.1843918586062,1373.4349700107257,1563.0262983447842,1619.7133828119672,1583.5990480255973,1502.479281395468,1660.2527339888409,3584.9716890963364,3562.3619183215565,3467.9575792990445,3642.930130001675
2011.333333333363,1416.3368024823696,1457.5740520739573,1366.3013903828253,1554.7305978162706,1618.0934516528741,1582.9165204883932,1502.1749646081687,1659.7602522777402,3580.8126202676694,3558.056588390295,3462.284336972095,3639.854893318263
2011.4000000000306,1409.2613629666448,1450.0666201209058,1359.4095847147332,1546.4877637663615,1616.3377059396273,1582.1346655663153,1501.5929771641054,1659.4609035407757,3576.4667558427927,3553.575123157232,3456.5526809749517,3636.769070983069
2011.466666666698,1402.3192713433311,1442.6561463504552,1352.4971534351318,1538.5263363424265,1614.4552815733005,1581.2602865703984,1501.004106456847,1658.6961033395776,3571.9414205282637,3548.9243336341433,3450.7678358886083,3632.842775626995
2011.5333333333656,1395.5017075575743,1435.337160559158,1345.545701875223,1531.0082105784174,1612.4547310513285,1580.299701154982,1500.6112864036238,1657.913759292112,3567.243584615382,3544.110775413434,3444.9345913666916,3628.9739546356686
2011.600000000033,1388.8005509278448,1428.1046331778916,1338.8594652679983,1522.430439293158,1610.3440597509964,1579.2587757554738,1499.824103222189,1657.1349970687943,3562.3798887635585,3539.140760992034,3438.943640867158,3625.1273944571394
2011.6666666667006,1382.2083185396154,1420.953938200294,1332.069840150498,1514.9494685374232,1608.1307642461704,1578.1429586075283,1498.7191813186582,1656.1306282599853,3557.356669567094,3534.0203717280015,3432.45328732705,3621.1752283937612
2011.7333333333681,1375.7181245810311,1413.880818531051,1325.4747970153142,1507.8015956901343,1605.8218582407294,1576.9573109021426,1498.0124294865766,1654.9262711781676,3552.1799762872106,3528.7554692518393,3425.981987694492,3617.0428840321542
2011.8000000000357,1369.3236211106553,1406.8813576043212,1319.2268460796824,1499.578847455848,1603.4239107668163,1575.7065330082823,1496.8703049913534,1653.743326707466,3546.855595137405,3523.3517048957324,3419.4077075730156,3612.578894527671
2011.8666666667032,1363.018972136159,1399.9519531138822,1312.879381339626,1491.520754794071,1600.9430633785644,1574.3949882479492,1496.0228072423736,1652.4054990619015,3541.3890598295347,3517.814528626124,3412.710191227593,3607.813658309505
2011.9333333333707,1356.7987801871348,1393.0892854914634,1306.475306614385,1484.0098647827192,1598.385078427056,1573.0267330691502,1494.6781457970064,1650.8070243482607,3535.785681513894,3512.149199466276,3406.79457666896,3602.9641198343347
2012.0000000000382,1350.6580767840424,1386.290293431034,1299.9987653216972,1476.343649157048,1595.7553470807695,1571.6055409249423,1493.4270157583983,1649.4098652991388,3530.0505523130123,3506.360794068209,3400.276641084406,3597.696214742874
2012.0666666667057,1344.5922940184503,1379.5521599387146,1293.9873177749755,1468.9672449761556,1593.0589097266563,1570.1349146805364,1492.3444748823188,1647.7290665872736,3524.188556578406,3500.4542125050543,3393.892386942019,3592.5255474552296
2012.1333333333732,1338.597217974323,1372.8722897776904,1287.922572780183,1461.270752748339,1590.3004872413499,1568.618108378745,1491.4074914377306,1646.3455681770872,3518.20438989206,3494.434186167059,3387.2579884189354,3587.273807534318
2012.2000000000407,1332.6689618904318,1366.2482893046458,1282.2312180667586,1453.7089445852007,1587.4845002813638,1567.0581475085096,1490.111012698914,1644.1253366754088,3512.1025697379764,3488.305285101544,3380.3254318728,3581.7156366558615
2012.2666666667083,1326.8039438904807,1359.6779501268131,1276.3361929539099,1446.0849448125362,1584.6150860599737,1565.4578449712594,1489.098099347661,1642.718087469585,3505.887444369184,3482.0719243963117,3373.632105236857,3575.9772135542034
2012.3333333333758,1320.998858569777,1353.1592341227113,1270.0924072804848,1438.5505167505926,1581.6961189534748,1563.8198160547431,1487.5715973114045,1640.8717371434936,3499.5632041044173,3475.7383701381214,3366.9288290491068,3570.003646314635
2012.4000000000433,1315.2506599952524,1346.6902597089158,1264.4334210424051,1432.0783164292961,1578.7312248513665,1562.1464926036006,1486.0669303935817,1638.7220613015209,3493.13388784968,3469.308744991169,3359.706111025561,3563.860590527493
2012.4666666667108,1309.5565375610167,1340.2692886272325,1258.7378122532011,1425.187120257564,1575.7237985495242,1560.4401364914415,1484.6417992247623,1636.997549158294,3486.603392908299,3462.7870338162334,3352.920980465146,3557.8709001160864
2012.5333333333783,1303.913897683205,1333.8947144683957,1252.9196386780998,1418.7320903053248,1572.677018281252,1558.7028515625418,1483.0767460390798,1635.107913010495,3479.975482237131,3456.1770886861987,3346.298648336361,3551.348740042715
2012.6000000000458,1298.3203437778525,1327.5650514210517,1246.941480947261,1411.6755971341095,1569.5938612464124,1556.9365953968393,1481.5141585200477,1632.8433123988686,3473.253792386441,3449.482633829598,3339.012248170028,3544.8912509022402
2012.6666666667134,1292.7736662986763,1321.278924588528,1240.933644284958,1404.3683545657182,1566.4771125651946,1555.1431896183583,1480.033059234,1630.8962220182584,3466.441837582802,3442.7072701714715,3332.1981773551584,3538.3211675472953
2012.7333333333809,1287.271829256714,1315.0350609298168,1234.8798481512313,1397.235399399365,1563.329377250505,1553.3243294835002,1478.408957076119,1628.9064286438106,3459.5430149549297,3435.8544797797567,3325.9359270635778,3531.880176827149
2012.8000000000484,1281.8129465316981,1308.832280779641,1229.3931094875302,1390.6993713067473,1560.1530971901109,1551.4815930204174,1477.2107681649795,1626.775295795243,3452.5606142925485,3428.927630064623,3319.1821953519666,3525.356403191247
2012.866666666716,1276.3952763284021,1302.6694901767373,1223.8657104129495,1383.9380960309543,1556.950558060324,1549.6164494862087,1475.2032372130798,1624.6133278049626,3445.4978201873855,3421.9299777732967,3312.5459913478057,3518.2037666500287
2012.9333333333834,1271.017209954193,1296.5456738885534,1218.2206920202068,1377.1931541044833,1553.7238990337776,1547.7302672375192,1473.6353960188653,1622.7333132322929,3438.3577166567184,3414.864672735989,3304.7784737991738,3511.2145253253757
2013.000000000051,1265.6772578194596,1290.459888959849,1212.80888303335,1371.3526856260567,1550.47512388087,1545.824320971208,1472.0090046793612,1620.2884104934892,3431.143292992743,3407.7347615413314,3298.1498246134734,3504.6002015847216
2013.0666666667184,1260.374043639806,1284.411258773719,1207.184752485256,1365.1548293565884,1547.2061077277021,1543.8997984417358,1470.3756428348486,1618.2506188797397,3423.857446135272,3400.5431910369352,3290.9032472412528,3497.478973947318
2013.133333333386,1255.1062933154078,1278.3989677143838,1201.4497904403577,1358.6280654181805,1543.9186058898974,1541.9578065292183,1468.8465359447823,1615.7287250853676,3416.502985395786,3393.2928115959244,3283.7798268229167,3490.5815065454444
2013.2000000000535,1249.8728283573575,1272.4222559902023,1195.778501579812,1352.1903099669794,1540.6142607162985,1539.9993771409852,1466.7985390337708,1613.6277420843617,3409.08263530742,3385.9863804333518,3276.515518462339,3483.8155313994794
2013.266666666721,1244.6725566358098,1266.4804151012643,1190.2956646098532,1345.6976297504075,1537.2946102303156,1538.0254725514308,1464.8345826884886,1611.262642214712,3401.5990395918457,3378.6265646322468,3269.2839048684295,3476.8218822261742
2013.3333333333885,1239.5044657686467,1260.5727837828133,1184.4980779204661,1339.4586117393224,1533.9610946623034,1536.0369902083182,1463.1003390835838,1609.6736358049761,3394.054764106102,3371.215944068761,3262.567351711412,3469.349087694476
2013.400000000056,1234.3676173531223,1254.698744239527,1178.957250438508,1333.2727136895269,1530.61506227638,1534.034767377976,1461.335710288863,1607.6831409395502,3386.452299454758,3363.757014145336,3255.20361125612,3462.5123902107566
2013.4666666667235,1229.2611407941235,1248.857718400163,1173.388178855411,1326.8353255735658,1527.257775548264,1532.0195856646355,1459.5524985842296,1605.390290876866,3378.794063761253,3356.2521887325092,3247.4502189635487,3455.1171473357213
2013.533333333391,1224.1842283702297,1243.0491648327659,1167.6088716883323,1320.6693984250644,1523.8904163915518,1529.9921748870645,1457.5795297638726,1603.4861409764544,3371.0824050766278,3348.703802704857,3240.305424479623,3447.441189549437
2013.6000000000586,1219.1361290738669,1237.2725757799185,1162.4198998793622,1314.5724803472726,1520.5140887209277,1527.9532166135898,1455.465867194696,1601.4678102566352,3363.319604722947,3341.114114347084,3233.130196990727,3439.944063355496
2013.666666666726,1214.116145119045,1231.5274743719683,1157.0924625144798,1308.528158010927,1517.1298277197354,1525.9033475905742,1453.8107118036646,1599.4500608604983,3355.507878373817,3333.4853078444025,3225.870209697191,3432.416393838038
2013.7333333333936,1209.1236274742328,1225.8134120578936,1151.9389105695855,1302.581491181925,1513.7386024882828,1523.8431629949105,1451.7306499966776,1597.1428831663802,3347.649378597438,3325.819495734871,3218.5393190689674,3424.5048577487983
2013.8000000000611,1204.15797177278,1220.129966360108,1146.4356243992522,1296.7800972964706,1510.3413191003945,1521.7732194672833,1449.6930552876343,1595.1213711699165,3339.7461971660446,3318.118721193388,3211.04748809801,3416.777340968444
2013.8666666667286,1199.2186150219236,1214.4767389244405,1140.8596558642364,1291.1439944412703,1506.9388265106388,1519.6940376801235,1447.8378664510367,1592.9612188104004,3331.8003665514775,3310.3849599679957,3203.7508549395257,3408.9480719834623
2013.9333333333961,1194.3050321328715,1208.8533534172998,1135.3378989356859,1284.9911414422172,1503.5319188762937,1517.6061051040901,1446.0661466461775,1590.9606160743704,3323.813862067603,3302.6201230411216,3196.8149210922434,3401.1798155892684
2014.0000000000637,1189.41673295345,1203.2594537774444,1130.2289042016007,1279.1891857908379,1500.121339233023,1515.5098781904594,1443.8794898682659,1588.5101485112273,3315.788603540984,3294.826058349614,3189.4656966072685,3394.1545495539526
2014.0666666667312,1184.553259643,1197.6947026080948,1124.933838638382,1273.5122466247306,1496.7077832098569,1513.4057845912325,1441.8537922021653,1585.9812511542393,3307.7264568157716,3287.0045529066583,3182.0413022682774,3386.2536582112252
